system:index,cluster,histogram,latitude,longitude,nobs,year,.geo
000000000000000000cd,3082,"[[12.0, 366.0], [13.0, 606.8901960784314], [14.0, 758.1098039215686], [15.0, 495.0], [16.0, 2092.0], [17.0, 6426.380392156863], [18.0, 1524.0]]",-14.40437302589416,30.70730094909668,20,2012,"{""type"":""Polygon"",""coordinates"":[[[30.707300644784457,-14.269389375806654],[30.66839694991606,-14.274758523958646],[30.632584768300728,-14.290439317262056],[30.602711144585612,-14.31518553771379],[30.581153150725548,-14.34702999012068],[30.56962894976185,-14.383440283995892],[30.569060374629206,-14.421519655331684],[30.579498155424293,-14.458237078121256],[30.60011617450498,-14.490668498568187],[30.629275738850218,-14.51623000539904],[30.66465522472044,-14.532884249420333],[30.703435033113504,-14.539303449953083],[30.742523091458164,-14.534975749040992],[30.778802618211692,-14.520246236261613],[30.809381909070286,-14.496289288648823],[30.83182572479141,-14.46501448860783],[30.844349481418938,-14.428913800813339],[30.84596068224724,-14.390862432921166],[30.836536537062035,-14.35388947577845],[30.81683203017163,-14.320936731491088],[30.788418328590097,-14.294624939637105],[30.753556892956247,-14.277045883750255],[30.715019559177794,-14.269596702573399],[30.707300644784457,-14.269389375806654]]]}"
000000000000000000ce,3083,"[[12.0, 1140.5843137254901], [13.0, 280.0], [14.0, 601.2352941176471], [15.0, 326.0], [16.0, 282.0], [17.0, 416.0], [18.0, 87.27450980392157]]",-14.2199471950531,31.75822868347168,20,2012,"{""type"":""Polygon"",""coordinates"":[[[31.7582304992627,-14.084965415337184],[31.719358437365262,-14.090334605967733],[31.683575444939972,-14.106015513472526],[31.653726294306257,-14.130761884261778],[31.632186121492918,-14.162606476276455],[31.620671640282723,-14.199016855480759],[31.620103845870048,-14.237096231218272],[31.630533328727335,-14.273813576069877],[31.651134564991796,-14.306244860536596],[31.680270162453674,-14.331806215792652],[31.715620412719915,-14.348460339992682],[31.754368091898893,-14.354879489903006],[31.793423758250075,-14.350551823390852],[31.82967328439628,-14.33582241928084],[31.860227408530402,-14.311865620644607],[31.88265291078881,-14.280590963346102],[31.895166637750762,-14.244490367494292],[31.896776829116696,-14.206439012070982],[31.887360697742345,-14.169465984070676],[31.867672521553562,-14.136513107737727],[31.839282129265786,-14.11020116384708],[31.804449129713888,-14.092621983332965],[31.765943139710874,-14.08517274377618],[31.7582304992627,-14.084965415337184]]]}"
000000000000000000cf,3084,"[[12.0, 542.478431372549], [13.0, 190.40392156862745], [14.0, 400.0627450980392], [15.0, 71.48235294117647], [16.0, 100.0], [17.0, 319.7450980392157], [18.0, 74.94901960784314]]",-14.30125069618225,31.89369764328003,20,2012,"{""type"":""Polygon"",""coordinates"":[[[31.89369798926638,-14.166268204844666],[31.854812038058636,-14.171637376757173],[31.81901622923516,-14.18731823393953],[31.78915633278392,-14.212064538483192],[31.76760833475881,-14.243909068980443],[31.756089585350495,-14.280319410585133],[31.75552144770662,-14.318398784383353],[31.76595457373987,-14.355116163578145],[31.786563178978735,-14.387547507963895],[31.81570930009991,-14.413108930010477],[31.851072387687687,-14.429763107008949],[31.889834174881457,-14.436182279225683],[31.928904064644346,-14.431854597555441],[31.965166764052714,-14.41712514556101],[31.9957319387308,-14.393168281279175],[32.01816548209824,-14.36189356108192],[32.03068361264673,-14.325792924715843],[32.032294246833814,-14.28774156379789],[32.022874596299395,-14.25076856702038],[32.00317924925226,-14.217815748872573],[31.97477862210749,-14.191503871976213],[31.93993313680251,-14.173924746378649],[31.901413384456376,-14.166475532546785],[31.89369798926638,-14.166268204844666]]]}"
000000000000000000d0,3085,"[[12.0, 638.9529411764706], [13.0, 601.0], [14.0, 983.3882352941176], [15.0, 575.9607843137255], [16.0, 413.0], [17.0, 982.7137254901961], [18.0, 297.6235294117647]]",-14.34247245788574,31.68054552078247,20,2012,"{""type"":""Polygon"",""coordinates"":[[[31.680544040709556,-14.207488134982722],[31.641651014004534,-14.2128572974002],[31.605848676305058,-14.228538129055657],[31.57598330586702,-14.253284399995065],[31.554431321761673,-14.285128899286418],[31.542910398335394,-14.321539221817863],[31.54234208610569,-14.35961859463216],[31.5527770682028,-14.396335991248057],[31.573389427331662,-14.428767366028836],[31.602540909206198,-14.454328821956254],[31.63791053599969,-14.470983025737848],[31.676679509609958,-14.477402209269997],[31.715756644564888,-14.473074519910487],[31.752026054286592,-14.458345043625664],[31.7825968580863,-14.434388146043764],[31.805034497704725,-14.403113393939925],[31.817554871656228,-14.367012737022339],[31.819165731673742,-14.328961373317307],[31.809744288697885,-14.29198839237829],[31.790045288925295,-14.259035603746042],[31.761639448106685,-14.23272376083374],[31.726787602379588,-14.215144663093525],[31.68826083922305,-14.207695462311053],[31.680544040709556,-14.207488134982722]]]}"
000000000000000000d1,3086,"[[12.0, 197.0], [13.0, 774.9843137254902], [14.0, 938.2705882352941], [15.0, 467.37254901960785], [16.0, 499.0], [17.0, 625.3215686274509], [18.0, 177.76078431372548]]",-14.2996826171875,31.53053321838379,20,2012,"{""type"":""Polygon"",""coordinates"":[[[31.530535422170576,-14.164698601273859],[31.491649739940318,-14.170067773547856],[31.455854179315093,-14.185748631702063],[31.425994490961372,-14.210494937525088],[31.40444664447169,-14.242339469210393],[31.392927977713235,-14.278749811541227],[31.39235984670979,-14.316829185376905],[31.40279290218619,-14.35354656390845],[31.42340136471942,-14.385977907137017],[31.452547282046872,-14.411539327893701],[31.487910121039366,-14.428193503872498],[31.526671635032482,-14.43461267565844],[31.56574124936022,-14.430284994280942],[31.602003693668212,-14.415555543211282],[31.632568654349967,-14.391598680197228],[31.6550020419963,-14.360323961214704],[31.667520087262726,-14.324223325631056],[31.669130712868068,-14.286171964819218],[31.65971113047777,-14.249198967438707],[31.640015922293653,-14.216246148167203],[31.611615493350758,-14.18993426997702],[31.57677024984041,-14.172355143318882],[31.53825076401277,-14.164905928990205],[31.530535422170576,-14.164698601273859]]]}"
000000000000000000d2,3087,"[[12.0, 654.9058823529413], [13.0, 1294.6196078431374], [14.0, 1478.6274509803923], [15.0, 1567.4549019607841], [16.0, 1923.7490196078431], [17.0, 2227.7137254901963], [18.0, 913.3882352941176]]",-14.48458695411682,31.63868989944458,20,2012,"{""type"":""Polygon"",""coordinates"":[[[31.638690918221908,-14.349604144657098],[31.59977332270285,-14.35497327431147],[31.56394831456374,-14.370654017884915],[31.53406393714082,-14.395400172870636],[31.512498113092214,-14.427244564483491],[31.500969642133267,-14.463654821200539],[31.500400725025674,-14.501734190618784],[31.51084215288174,-14.538451647346847],[31.531467546862878,-14.570883127007951],[31.560637642217113,-14.596444699844286],[31.596029973629825,-14.61309899604373],[31.634823898676014,-14.619518218620897],[31.673926189106517,-14.615190502728753],[31.710218897457672,-14.600460942627477],[31.740809246421072,-14.576503930140587],[31.76326110950372,-14.545229067940596],[31.775789274051565,-14.509128340109008],[31.77740091951276,-14.47107696678787],[31.76797325398945,-14.434104040501596],[31.74826157187892,-14.40115135371531],[31.719837628079894,-14.374839628067315],[31.684963696933913,-14.357260626450504],[31.646412589617768,-14.349811470695645],[31.638690918221908,-14.349604144657098]]]}"
000000000000000000d3,3088,"[[12.0, 424.9843137254902], [13.0, 2361.7137254901963], [14.0, 2341.0392156862745], [15.0, 1994.7960784313723], [16.0, 2470.921568627451], [17.0, 2554.196078431373], [18.0, 961.1372549019608]]",-14.54869289398193,31.52416381835938,20,2012,"{""type"":""Polygon"",""coordinates"":[[[31.524163366765208,-14.413708181401429],[31.485234600457385,-14.419077296263813],[31.449399284819993,-14.434758000069648],[31.419506265815745,-14.459504102703995],[31.39793414973679,-14.491348445701352],[31.38640224786178,-14.527758672703703],[31.385833056412327,-14.565838040588206],[31.39627741538719,-14.602555524455775],[31.41690873593019,-14.634987051468924],[31.446087293790413,-14.660548677088332],[31.481489947391324,-14.677203015013541],[31.52029521591929,-14.683622255219186],[31.5594089425771,-14.679294527347796],[31.595712243126464,-14.664564929404177],[31.62631147811093,-14.640607865038927],[31.648769808087383,-14.60933295313195],[31.661301515139748,-14.573232193283918],[31.662913518363272,-14.535180815621695],[31.653483024362906,-14.498207914010814],[31.633765576590232,-14.465255273206783],[31.605333402286583,-14.438943600501927],[31.570449429678508,-14.421364642283308],[31.53188725373666,-14.41391550685767],[31.524163366765208,-14.413708181401429]]]}"
000000000000000000d4,3089,"[[12.0, 252.57254901960786], [13.0, 1817.3803921568629], [14.0, 1382.9686274509804], [15.0, 1023.6117647058823], [16.0, 2820.211764705882], [17.0, 1368.1019607843139], [18.0, 425.0]]",-14.57178897857666,31.22385702133179,20,2012,"{""type"":""Polygon"",""coordinates"":[[[31.223856288118785,-14.436806324858283],[31.18492348320389,-14.442175434388691],[31.14908444108994,-14.457856123859742],[31.119188297929266,-14.482602207623284],[31.09761390716913,-14.514446533096452],[31.086080765018163,-14.550856749387643],[31.085511474487895,-14.58893611671921],[31.09595689321937,-14.625653610369568],[31.11659035640309,-14.658085154451452],[31.1457719736541,-14.683646799097353],[31.18117835891391,-14.700301152063275],[31.219987728290484,-14.706720398623393],[31.259105589323557,-14.70239266643389],[31.29541271913863,-14.687663054849391],[31.326015166613832,-14.663705971783774],[31.34847583456388,-14.632431041959173],[31.361008822397377,-14.596330270570379],[31.362620955060738,-14.558278891343425],[31.35318943858639,-14.521305998627215],[31.333469906437333,-14.488353374398184],[31.305034756602524,-14.462041720777453],[31.270147153705175,-14.444462778202311],[31.231580976094374,-14.437013650104618],[31.223856288118785,-14.436806324858283]]]}"
000000000000000000d5,3090,"[[12.0, 261.686274509804], [13.0, 1714.090196078431], [14.0, 1452.6823529411765], [15.0, 868.3254901960784], [16.0, 2206.0941176470587], [17.0, 1978.0627450980394], [18.0, 436.1058823529412]]",-14.5343542098999,31.15586996078491,20,2012,"{""type"":""Polygon"",""coordinates"":[[[31.155868374356903,-14.399372171514603],[31.116942111033442,-14.404741289685758],[31.081109104939078,-14.420422002387069],[31.051218022191033,-14.445168116731724],[31.029647315903276,-14.477012470603732],[31.018116182736968,-14.513422704252893],[31.017547052721568,-14.551502072480499],[31.027990754913304,-14.588219550277334],[31.048620747522538,-14.62065106669845],[31.077797409259603,-14.646212680510972],[31.113197750071528,-14.66286700910265],[31.15200047698889,-14.669286245365027],[31.19111164125646,-14.664958520173245],[31.22741256852079,-14.65022893069448],[31.25800981249233,-14.626271877933753],[31.280466693470725,-14.59499697714558],[31.29299760675381,-14.558896224459186],[31.29460952978091,-14.52084484776799],[31.285179669503485,-14.483871940637524],[31.26546351357934,-14.450919289547855],[31.237033183421268,-14.42460760500032],[31.202151460744496,-14.407028637074108],[31.16359176489483,-14.399579497101097],[31.155868374356903,-14.399372171514603]]]}"
000000000000000000d6,3091,"[[12.0, 167.0], [13.0, 703.0], [14.0, 389.0], [15.0, 361.843137254902], [16.0, 362.4666666666667], [17.0, 1870.9333333333332], [18.0, 206.0]]",-14.38152050971985,31.21223707199097,20,2012,"{""type"":""Polygon"",""coordinates"":[[[31.212235870773508,-14.246536482907743],[31.173336120379503,-14.251905636327225],[31.137527578468994,-14.267586443792014],[31.10765700631546,-14.292332682886187],[31.086101234475347,-14.324177152605058],[31.07457824530623,-14.36058745706154],[31.07400976733393,-14.398666828943297],[31.084446513303877,-14.435384242068322],[31.10506243966202,-14.46781564565314],[31.13421901561083,-14.493377133688012],[31.169594856228226,-14.510031362850873],[31.208370658626972,-14.516450557106182],[31.247454678217295,-14.51212286045986],[31.283730464345805,-14.497393361156028],[31.31430661722106,-14.47343643201704],[31.33674814938334,-14.442161649676724],[31.349270655269322,-14.406060973283436],[31.350881730041884,-14.36800960693732],[31.34145858392773,-14.331036641007854],[31.32175611320859,-14.29808388034624],[31.293345318056055,-14.271772069639107],[31.25848742820615,-14.254192998298022],[31.2199540028356,-14.246743809881854],[31.212235870773508,-14.246536482907743]]]}"
000000000000000000d7,3092,"[[12.0, 169.0], [13.0, 622.2], [14.0, 457.38823529411764], [15.0, 352.79607843137256], [16.0, 267.98039215686276], [17.0, 756.5411764705882], [18.0, 25.0]]",-14.43520851135254,31.26828536987305,20,2012,"{""type"":""Polygon"",""coordinates"":[[[31.268286771015326,-14.300224059591233],[31.229377742913023,-14.305593200634277],[31.193560640154583,-14.321273974825617],[31.163682890541697,-14.346020170117674],[31.14212189241753,-14.377864599160434],[31.130596053107745,-14.414274878755197],[31.130027346692124,-14.452354249354096],[31.140466526701243,-14.489071685186827],[31.16108737529936,-14.521503128390732],[31.19025098011825,-14.547064660588546],[31.225635394526197,-14.563718924662718],[31.264420619172903,-14.570138133667479],[31.30351413806201,-14.565810426998318],[31.339798722294947,-14.551080896032397],[31.370382255868115,-14.527123923487466],[31.392829159119724,-14.495849099557754],[31.40535460688737,-14.459748396376321],[31.406965978233295,-14.421697026397652],[31.39754048232101,-14.384724081113529],[31.377833222452793,-14.351771358924752],[31.349415591210178,-14.325459592514827],[31.31454936142687,-14.307880557484866],[31.276006743181533,-14.300431386078122],[31.268286771015326,-14.300224059591233]]]}"
000000000000000000d8,3093,"[[12.0, 40.0], [13.0, 336.18823529411765], [14.0, 265.0], [15.0, 290.0], [16.0, 244.0], [17.0, 493.9490196078431], [18.0, 54.0]]",-14.388361120224,31.43505411148071,20,2012,"{""type"":""Polygon"",""coordinates"":[[[31.435052691313132,-14.25337674392373],[31.396151761003434,-14.258745895766674],[31.3603421303421,-14.274426698993025],[31.330470645367775,-14.299172932507593],[31.30891420884679,-14.331017397045063],[31.297390857185807,-14.367427698334621],[31.296822350144158,-14.405507070052979],[31.30725940565933,-14.442224486070563],[31.32787595801659,-14.474655894702137],[31.35703342789284,-14.500217388362564],[31.3924103589277,-14.516871621972484],[31.43118735965526,-14.5232908181066],[31.47027258737417,-14.518963120183553],[31.506549492449537,-14.504233616846555],[31.537126583999157,-14.48027668217844],[31.559568799246478,-14.449001894540391],[31.572091679265675,-14.41290121473477],[31.57370279174012,-14.374849847925923],[31.56427934676633,-14.337876884626287],[31.544576266959176,-14.304924128865418],[31.51616460239914,-14.278612323800946],[31.481305651892722,-14.261033257085247],[31.442771057394935,-14.253584070835778],[31.435052691313132,-14.25337674392373]]]}"
000000000000000000d9,3094,"[[12.0, 132.0], [13.0, 492.0], [14.0, 348.11764705882354], [15.0, 354.0], [16.0, 229.79607843137256], [17.0, 700.0], [18.0, 40.0]]",-14.36806693077087,31.31532049179077,20,2012,"{""type"":""Polygon"",""coordinates"":[[[31.31532136892708,-14.2330833750295],[31.27642393731036,-14.23845253154936],[31.24061753502249,-14.254133347349372],[31.210748756757848,-14.278879597416255],[31.18919429116545,-14.310724077324732],[31.177672014382964,-14.3471343880092],[31.177103593552,-14.385213760212288],[31.18753973121018,-14.421931167648875],[31.208154427350323,-14.454362561308868],[31.23730924653629,-14.479924038280668],[31.272682944238134,-14.496578258698053],[31.311456391647624,-14.502997449258547],[31.350538036989622,-14.498669755122998],[31.38681162413497,-14.483940263750693],[31.417385932308445,-14.459983345485142],[31.4398261220651,-14.428708573563219],[31.452347892709057,-14.392607903880545],[31.45395889340293,-14.35455653844444],[31.444536334625045,-14.317583567343217],[31.424835060902936,-14.284630797043931],[31.396425974324295,-14.258318975240067],[31.361570168886793,-14.240739894802802],[31.323039041092365,-14.233290702125661],[31.31532136892708,-14.2330833750295]]]}"
